WOS_ID,Title,Year,Journal,DOI,Split
WOS:001029216500001,Not only wide range shifts: Marine warming and heat waves influence spatial traits of a mediterranean common bottlenose dolphin population,2023,ESTUARINE COASTAL AND SHELF SCIENCE,10.1016/j.ecss.2023.108320,KG_Construction
WOS:001029453900001,2022 early-summer heatwave in Southern South America: 60 times more likely due to climate change,2023,CLIMATIC CHANGE,10.1007/s10584-023-03576-3,KG_Construction
WOS:001029673100001,Two tropical seagrass species show differing indicators of resistance to a marine heatwave,2023,ECOLOGY AND EVOLUTION,10.1002/ece3.10304,KG_Construction
WOS:001029742100009,The effects of heatwaves on hospital admissions in the Edirne province of Turkey: A cohort study,2023,MEDICINE,10.1097/MD.0000000000034299,KG_Construction
WOS:001029818400001,Distribution and impacts of long-lasting marine heat waves on phytoplankton biomass,2023,FRONTIERS IN MARINE SCIENCE,10.3389/fmars.2023.1177571,KG_Construction
WOS:001029839500001,Bottom marine heatwaves along the continental shelves of North America,2023,NATURE COMMUNICATIONS,10.1038/s41467-023-36567-0,KG_Construction
WOS:001029905200001,Rapid increase of the nighttime electricity demand in Beijing due to compound heatwaves,2023,URBAN CLIMATE,10.1016/j.uclim.2023.101595,KG_Construction
WOS:001029909500002,Lancet Countdown indicators for Italy: tracking progress on climate change and health,2023,EPIDEMIOLOGIA & PREVENZIONE,,KG_Construction
WOS:001030196400001,Resonant Waves Play an Important Role in the Increasing Heat Waves in Northern Hemisphere Mid-Latitudes Under Global Warming,2023,GEOPHYSICAL RESEARCH LETTERS,10.1029/2023GL104839,KG_Construction
WOS:001030695400001,Death toll of 2022's heatwaves in Europe finally pinned down,2023,NEW SCIENTIST,,KG_Construction
WOS:001030698500002,Rise of Ruppia in Chesapeake Bay: Climate change-driven turnover of foundation species creates new threats and management opportunities,2023,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,10.1073/pnas.2220678120,KG_Construction
WOS:001031330600001,Marine Heatwaves Contribute More to Changing Air-Water Exchange of Semi-Volatile Organic Compounds Than Mean Sea Surface Temperature Rise,2023,EARTHS FUTURE,10.1029/2022EF003242,KG_Construction
WOS:001031546100001,Influence of environmental temperature and heatwaves on surgical site infection after hip and knee arthroplasty: a nationwide study,2023,JOURNAL OF HOSPITAL INFECTION,10.1016/j.jhin.2023.03.014,KG_Construction
WOS:001031656800010,POVERTY AND THE COST-OF-LIVING CRISIS Poor housing is a problem in heatwaves as well as cold weather,2023,BMJ-BRITISH MEDICAL JOURNAL,10.1136/bmj.p1498,KG_Construction
WOS:001031910600001,Triploid Pacific oysters exhibit stress response dysregulation and elevated mortality following heatwaves,2023,GLOBAL CHANGE BIOLOGY,10.1111/gcb.16880,KG_Construction
WOS:001032403800006,Analysing the determinants of heatwave risk for small and medium enterprises: a case study,2023,INTERNATIONAL JOURNAL OF GLOBAL WARMING,10.1504/IJGW.2023.132278,KG_Construction
WOS:001032419000001,Response of Future Summer Marine Heatwaves in the South China Sea to Enhanced Western Pacific Subtropical High,2023,GEOPHYSICAL RESEARCH LETTERS,10.1029/2023GL103667,KG_Construction
WOS:001032523500002,The seas around China in a warming climate,2023,NATURE REVIEWS EARTH & ENVIRONMENT,10.1038/s43017-023-00453-6,KG_Construction
WOS:001033402200001,Experimental nest cooling reveals dramatic effects of heatwaves on reproduction in a Mediterranean bird of prey,2023,GLOBAL CHANGE BIOLOGY,10.1111/gcb.16888,KG_Construction
WOS:001033451500015,Building resilience in heatwaves,2023,NATURE MEDICINE,10.1038/s41591-023-02409-1,KG_Construction
WOS:001033506400001,Variable exposure to multiple climate stressors across the California marine protected area network and policy implications,2023,ICES JOURNAL OF MARINE SCIENCE,10.1093/icesjms/fsad120,KG_Construction
WOS:001033597000083,A Machine Learning Approach to Fault Prediction of Power Distribution Grids Under Heatwaves,2023,IEEE TRANSACTIONS ON INDUSTRY APPLICATIONS,10.1109/TIA.2023.3262230,KG_Construction
WOS:001034461800001,Global future population exposure to heatwaves,2023,ENVIRONMENT INTERNATIONAL,10.1016/j.envint.2023.108049,KG_Construction
WOS:001034576500001,The 2022 summer marine heatwaves and coral bleaching in China's Greater Bay Area,2023,MARINE ENVIRONMENTAL RESEARCH,10.1016/j.marenvres.2023.106044,KG_Construction
WOS:001034607900001,Intensification of heatwaves in China in recent decades: Roles of climate modes,2023,NPJ CLIMATE AND ATMOSPHERIC SCIENCE,10.1038/s41612-023-00428-w,KG_Construction
WOS:001034612500001,"The intersection of pediatric surgery, climate change, and equity",2023,JOURNAL OF PEDIATRIC SURGERY,10.1016/j.jpedsurg.2023.01.017,KG_Construction
WOS:001035219100001,Simulated upwelling and marine heatwave events promote similar growth rates but differential domoic acid toxicity in Pseudo-nitzschia australis,2023,HARMFUL ALGAE,10.1016/j.hal.2023.102467,KG_Construction
WOS:001035433100001,Climatic and meteorological exposure and mental and behavioral health: A systematic review and meta-analysis,2023,SCIENCE OF THE TOTAL ENVIRONMENT,10.1016/j.scitotenv.2023.164435,KG_Construction
WOS:001035498400001,Organismal effects of heat in a fixed ecological niche: Implications on the role of behavioral buffering in our changing world,2023,SCIENCE OF THE TOTAL ENVIRONMENT,10.1016/j.scitotenv.2023.164809,KG_Construction
WOS:001035975200002,Outdoor Sport in Extreme Heat: Capturing the Personal Experiences of Elite Athletes,2023,WEATHER CLIMATE AND SOCIETY,10.1175/WCAS-D-22-0107.1,KG_Construction
WOS:001036064200001,Responses and Post-Recovery of Physiological Traits after Drought-Heatwave Combined Event in 12 Urban Woody Species,2023,FORESTS,10.3390/f14071429,KG_Construction
WOS:001036217600001,"Editorial: Environmental stressors, multi-hazards and their impact on health",2023,FRONTIERS IN PUBLIC HEALTH,10.3389/fpubh.2023.1231955,KG_Construction
WOS:001036745400001,Spatiotemporal Variations of Global Human-Perceived Heatwave Risks and their Driving Factors Based on Machine Learning,2023,REMOTE SENSING,10.3390/rs15143627,KG_Construction
WOS:001037114200001,"Heat, heatwaves, and ambulance service use: a systematic review and meta-analysis of epidemiological evidence",2023,INTERNATIONAL JOURNAL OF BIOMETEOROLOGY,10.1007/s00484-023-02525-0,KG_Construction
WOS:001037437100001,The physiological state of four commercially important bivalve species during a naturally occurring heatwave,2023,CANADIAN JOURNAL OF ZOOLOGY,10.1139/cjz-2022-0215,KG_Construction
WOS:001037895800001,Pacific cod in the Anthropocene: An early life history perspective under changing thermal habitats,2023,FISH AND FISHERIES,10.1111/faf.12779,KG_Construction
WOS:001037898500299,HEATWAVE SEVERITY OF SALMONELLA AND CAMPYLOBACTER INCIDENCE,2023,INTERNATIONAL JOURNAL OF INFECTIOUS DISEASES,10.1016/j.ijid.2023.04.310,KG_Construction
WOS:001038132300001,Towards Climate Resilience of the Built Environment: A GIS-Based Framework for the Assessment of Climate-Proof Design Solutions for Buildings,2023,BUILDINGS,10.3390/buildings13071658,KG_Construction
WOS:001038280400001,"Impaired reproduction, energy reserves and dysbiosis: The overlooked consequences of heatwaves in a bivalve mollusc",2023,MARINE POLLUTION BULLETIN,10.1016/j.marpolbul.2023.115192,KG_Construction
WOS:001038477700001,Field-Measured Hydraulic Traits and Remotely Sensed NDVI of Four Subtropical Tree Species Showed Transient Declines during the Drought-Heatwave Event,2023,FORESTS,10.3390/f14071420,KG_Construction
WOS:001038848600001,Marine Heatwave Characteristics in the Makassar Strait and Its Surrounding Waters,2023,WATER,10.3390/w15142645,KG_Construction
WOS:001039026400001,Mesocosm Design and Implementation of Two Synchronized Case Study Experiments to Determine the Impacts of Salinization and Climate Change on the Structure and Functioning of Shallow Lakes,2023,WATER,10.3390/w15142611,KG_Construction
WOS:001039174000001,How much extreme weather events have affected European power generation in the past three decades?,2023,RENEWABLE & SUSTAINABLE ENERGY REVIEWS,10.1016/j.rser.2023.113494,KG_Construction
WOS:001039305700002,Contribution of biophysical and climate variables to the spatial distribution of wildfires in Iran,2023,JOURNAL OF FORESTRY RESEARCH,10.1007/s11676-023-01638-x,KG_Construction
WOS:001039372800002,"Evaluating the Applicability and Health Benefits of the Graded Heat Health Risk Early Warning Model-Jinan City, Shandong Province, China, 2022",2023,CHINA CDC WEEKLY,10.46234/ccdcw2023.123,KG_Construction
WOS:001039372800003,"An Early Warning System for Heatwave-Induced Health Risks in China: A Sub-Seasonal to Seasonal Perspective-China, 2022",2023,CHINA CDC WEEKLY,10.46234/ccdcw2023.124,KG_Construction
WOS:001039405800001,Summer heatwaves affect coastal Antarctic plankton metabolism and community structure,2023,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,10.1016/j.jembe.2023.151926,KG_Construction
WOS:001039489700001,Perceptions and preferences of urban residents for green infrastructure to help cities adapt to climate change threats,2023,CITIES,10.1016/j.cities.2023.104478,KG_Construction
WOS:001039601100001,Impact of climate change on human health concerning climate-induced natural disaster: evidence from an eastern Indian state,2023,CLIMATIC CHANGE,10.1007/s10584-023-03578-1,KG_Construction
WOS:001040081100001,Metabolic resilience of the Australasian snapper (Chrysophrys auratus) to marine heatwaves and hypoxia,2023,FRONTIERS IN PHYSIOLOGY,10.3389/fphys.2023.1215442,KG_Construction
WOS:001040123800001,The unprecedented 2022 extreme summer heatwaves increased harmful cyanobacteria blooms,2023,SCIENCE OF THE TOTAL ENVIRONMENT,10.1016/j.scitotenv.2023.165312,KG_Construction
WOS:001040267600001,Chemodiversity of Cyanobacterial Toxins Driven by Future Scenarios of Climate Warming and Eutrophication,2023,ENVIRONMENTAL SCIENCE & TECHNOLOGY,10.1021/acs.est.3c02257,KG_Construction
WOS:001040459900001,The ontogeny-specific thermal sensitivity of the seagrass Posidonia oceanica,2023,FRONTIERS IN MARINE SCIENCE,10.3389/fmars.2023.1183728,KG_Construction
WOS:001040551400005,"Accelerated western European heatwave trends linked to more-persistent double jets over Eurasia (vol 13, 3851, 2022)",2023,NATURE COMMUNICATIONS,10.1038/s41467-023-40267-0,KG_Construction
WOS:001040676400001,Investigation of the effects of the Greek extreme wildfires of August 2021 on air quality and spectral solar irradiance,2023,ATMOSPHERIC CHEMISTRY AND PHYSICS,10.5194/acp-23-8487-2023,KG_Construction
WOS:001040710800001,Increased Summer European Heatwaves in Recent Decades: Contributions From Greenhouse Gases-Induced Warming and Atlantic Multidecadal Oscillation-Like Variations,2023,EARTHS FUTURE,10.1029/2023EF003701,KG_Construction
WOS:001040871800002,Toward impact-based monitoring of drought and its cascading hazards,2023,NATURE REVIEWS EARTH & ENVIRONMENT,10.1038/s43017-023-00457-2,KG_Construction
WOS:001040943200001,Ambient temperature and mental health: a systematic review and meta-analysis,2023,LANCET PLANETARY HEALTH,10.1016/S2542-5196(23)00104-3,KG_Construction
WOS:001041361900002,Climate change will accelerate the high- end risk of compound drought and heatwave events,2023,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,10.1073/pnas.2219825120,KG_Construction
WOS:001041496400001,Do Flood and Heatwave Experiences Shape Climate Opinion? Causal Evidence from Flooding and Heatwaves in England and Wales,2023,ENVIRONMENTAL & RESOURCE ECONOMICS,10.1007/s10640-023-00796-0,KG_Construction
WOS:001041633500007,New-generation geostationary satellite reveals widespread midday depression in dryland photosynthesis during 2020 western US heatwave,2023,SCIENCE ADVANCES,10.1126/sciadv.adi0775,KG_Construction
WOS:001041876100001,"Transgenerational plasticity as a mechanism of response to marine heatwaves in the purple sea urchin, Strongylocentrotus purpuratus",2023,FRONTIERS IN MARINE SCIENCE,10.3389/fmars.2023.1212781,KG_Construction
WOS:001042072800001,"Forecasts of marine heatwaves for marine industries: Reducing risk, building resilience and enhancing management responses",2023,DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY,10.1016/j.dsr2.2023.105276,KG_Construction
WOS:001042245800001,Record-breaking 2020 summer marine heatwaves in the western North Pacific,2023,DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY,10.1016/j.dsr2.2023.105288,KG_Construction
WOS:001042848900001,The link between European warm-temperature extremes and atmospheric persistence,2023,EARTH SYSTEM DYNAMICS,10.5194/esd-14-737-2023,KG_Construction
WOS:001042923800001,Changes in the overwintering diet of Steller sea lions (Eumetopias jubatus) in relation to the 2014-2016 northeast Pacific marine heatwave,2023,GLOBAL ECOLOGY AND CONSERVATION,10.1016/j.gecco.2023.e02427,KG_Construction
WOS:001042938900001,How Unusual Is the 2022 European Compound Drought and Heatwave Event?,2023,GEOPHYSICAL RESEARCH LETTERS,10.1029/2023GL105453,KG_Construction
WOS:001043126000566,GLYCEMIC CONTROL DURING THE GREATEST HEATWAVE IN PEOPLE WITH TYPE 1 DIABETES,2023,DIABETES TECHNOLOGY & THERAPEUTICS,,KG_Construction
WOS:001043761700001,Extreme event counterfactual analysis of electricity consumption in Brazil: Historical impacts and future outlook under climate change,2023,ENERGY,10.1016/j.energy.2023.128101,KG_Construction
WOS:001043802400001,The impact of heatwaves on human perceived thermal comfort and thermal resilience potential in urban public open spaces,2023,BUILDING AND ENVIRONMENT,10.1016/j.buildenv.2023.110586,KG_Construction
WOS:001043902900001,Recurrent marine heatwaves threaten the resilience and viability of a key Mediterranean octocoral species,2023,AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS,10.1002/aqc.3997,KG_Construction
WOS:001044682700001,Evaluating the representation of disaster hazards in SNOMED CT: gaps and opportunities,2023,JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION,10.1093/jamia/ocad153,KG_Construction
WOS:001045861900001,A Computational Fluid Dynamics Modelling Approach for the Numerical Verification of the Bioclimatic Design of a Public Urban Area in Greece,2023,SUSTAINABILITY,10.3390/su151511642,KG_Construction
WOS:001046220500001,Spatiotemporal Variation of Temperature Extremes over the Arctic Lands Based on In Situ and Reanalysis Data,2023,JOURNAL OF CLIMATE,10.1175/JCLI-D-22-0633.1,KG_Construction
WOS:001046991700006,Marine heatwaves threaten cryptic coral diversity and erode associations among coevolving partner,2023,SCIENCE ADVANCES,10.1126/sciadv.adf0954,KG_Construction
WOS:001047198500001,Watershed environmental impact assessment for extreme climates based on shared socioeconomic pathway climate change scenarios,2023,ECOLOGICAL INDICATORS,10.1016/j.ecolind.2023.110685,KG_Construction
WOS:001047268000001,"The roles of heating rate, intensity, and duration on the response of corals and their endosymbiotic algae to thermal stress",2023,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,10.1016/j.jembe.2023.151930,KG_Construction
WOS:001047389300001,Detection and regional analysis of heatwave characteristics in Istanbul,2023,SUSTAINABLE CITIES AND SOCIETY,10.1016/j.scs.2023.104789,KG_Construction
WOS:001047496100001,Modelling the impact of an urban development project on microclimate and outdoor thermal comfort in a mid-latitude city,2023,ENERGY AND BUILDINGS,10.1016/j.enbuild.2023.113324,KG_Construction
WOS:001048208600015,The role of climate change and urban development on compound dry-hot extremes across US cities,2023,NATURE COMMUNICATIONS,10.1038/s41467-023-39205-x,KG_Construction
WOS:001048236700001,Heatwaves: does global research reflect the growing threat in the light of climate change?,2023,GLOBALIZATION AND HEALTH,10.1186/s12992-023-00955-4,KG_Construction
